acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1864962,,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': '04/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '04/14/2025', 'closedDate': '04/17/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '04/14/2025', 'closedDate': ''}]",04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864961,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864960,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/17/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '04/17/2025', 'closedDate': ''}]",04/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864959,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864958,,"[{'agency': 'Department of State', 'referralDate': '04/14/2025', 'closedDate': '04/15/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': ''}]",04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864957,D1400381,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/15/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/15/2025'}]",04/15/2025,Approved w/Conditions,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864956,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864955,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864954,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864953,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864952,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864951,,[],,,[],04/10/2025,OFFICE OF EXPORTER SERVICES,OFFICE OF EXPORTER SERVICES,,PENDING,Export License Application
Z1864950,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864949,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': ''}]",04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864948,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864947,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}]",,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864946,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864945,,[],,,[],04/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864944,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864943,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864942,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864941,,"[{'agency': 'Department of Defense', 'referralDate': '04/17/2025', 'closedDate': '04/18/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '04/17/2025', 'closedDate': ''}]",04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864940,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Commodity Classification Request
Z1864939,,[],,,[],04/10/2025,OFFICE OF EXPORTER SERVICES,OFFICE OF EXPORTER SERVICES,,PENDING,Export License Application
Z1864938,,[],,,[],04/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864937,,[],,,[],04/10/2025,OFFICE OF EXPORTER SERVICES,OFFICE OF EXPORTER SERVICES,,PENDING,Export License Application
Z1864936,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864935,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864934,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864933,,[],,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,HOLD WITHOUT ACTION (04/15/2025),Export License Application
Z1864932,,[],,,[],04/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864931,,[],,,[],04/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864930,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864929,,[],,,[],04/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864928,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1864927,,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': '04/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '04/14/2025', 'closedDate': '04/17/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '04/14/2025', 'closedDate': ''}]",04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864926,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864925,,[],,,[],04/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864924,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864923,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1864922,,[],,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,HOLD WITHOUT ACTION (04/11/2025),Export License Application
Z1864921,,"[{'agency': 'Department of Defense', 'referralDate': '04/16/2025', 'closedDate': '04/17/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '04/16/2025', 'closedDate': ''}]",04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864920,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': '04/16/2025'}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': '04/17/2025'}]",,,[],04/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864919,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': '04/16/2025'}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': '04/17/2025'}]",,,[],04/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864918,,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/11/2025'}]",,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864917,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864916,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}]",,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864915,,"[{'agency': 'Department of Defense', 'referralDate': '04/16/2025', 'closedDate': '04/17/2025'}]",,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864914,,[],,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Re-Export License Application
Z1864913,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864912,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}]",,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864911,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': '04/16/2025'}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': '04/17/2025'}]",,,[],04/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864910,,[],,,[],04/10/2025,OFFICE OF EXPORTER SERVICES,OFFICE OF EXPORTER SERVICES,,PENDING,Export License Application
Z1864909,D1400334,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/14/2025'}]",04/15/2025,Approved w/Conditions,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864908,,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/14/2025'}]",,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864907,,"[{'agency': 'Department of Defense', 'referralDate': '04/17/2025', 'closedDate': '04/18/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '04/17/2025', 'closedDate': ''}]",04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864906,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/14/2025'}]",,,[],04/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1864905,D1400331,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '04/11/2025', 'closedDate': '04/14/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}]",04/15/2025,Approved w/Conditions,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864904,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864903,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864902,,[],,,[],04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864901,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864900,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864899,D1400325,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': '04/15/2025'}, {'agency': 'Department of State', 'referralDate': '04/14/2025', 'closedDate': '04/14/2025'}]",04/15/2025,Approved w/Conditions,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864898,,[],,,[],04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864897,,[],,,[],04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864896,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864895,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864894,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1864893,,[],,,[],04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864892,,"[{'agency': 'Department of State', 'referralDate': '04/14/2025', 'closedDate': '04/15/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': ''}]",04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864891,,[],,,[],04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864890,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864889,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864888,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864887,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864886,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': ''}]",04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864885,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864884,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/11/2025'}]",,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864883,,[],,,[],04/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864882,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1864881,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864880,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (04/15/2025),Export License Application
Z1864879,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864878,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864877,,[],,,[],04/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864876,G199205,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/14/2025'}]",04/15/2025,Completed,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Commodity Classification Request
Z1864875,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864874,,[],,,[],04/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (04/15/2025),Export License Application
Z1864873,,[],,,[],04/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/14/2025),Re-Export License Application
Z1864872,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864871,,[],,,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,HOLD WITHOUT ACTION (04/14/2025),Export License Application
Z1864870,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864869,D1400296,[],04/11/2025,Approved w/Conditions,[],04/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1864868,,[],,,[],04/10/2025,OFFICE OF EXPORTER SERVICES,OFFICE OF EXPORTER SERVICES,,PENDING,Export License Application
Z1864867,,[],,,[],04/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864866,,[],,,[],04/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864865,,[],,,[],04/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
