acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1858088,D1393991,[],02/18/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858087,D1393990,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/06/2025', 'closedDate': '03/06/2025'}, {'agency': 'Department of State', 'referralDate': '03/06/2025', 'closedDate': '03/11/2025'}]",03/12/2025,Approved w/Conditions,[],02/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858086,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '04/11/2025'}]",,,[],02/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1858085,D1393988,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '03/21/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '03/18/2025'}]",03/24/2025,Approved w/Conditions,[],02/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1858084,,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/17/2025', 'closedDate': '04/08/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '04/16/2025'}]",,,[],02/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1858083,D1393986,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858082,,[],02/12/2025,Returned Without Action,[],02/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858081,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1858080,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1858079,G198649,"[{'agency': 'Department of Defense', 'referralDate': '02/11/2025', 'closedDate': '02/14/2025'}]",03/18/2025,Completed,[],02/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1858078,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1858077,G198647,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/21/2025'}]",04/04/2025,Completed,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Commodity Classification Request
Z1858076,D1393984,[],02/19/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858075,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (02/11/2025),Re-Export License Application
Z1858074,D1393982,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/26/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/25/2025'}]",03/04/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858073,D1393981,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/20/2025'}]",03/31/2025,Approved w/Conditions,[],02/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858072,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '04/18/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': ''}]",02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1858071,D1393979,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/20/2025'}]",02/21/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858070,D1393978,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '03/20/2025'}]",03/20/2025,Approved w/Conditions,[],02/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1858069,D1393977,[],02/20/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858068,D1393976,"[{'agency': 'Department of Defense', 'referralDate': '03/15/2025', 'closedDate': '03/19/2025'}]",03/19/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858067,D1393975,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858066,D1393974,"[{'agency': 'Department of Defense', 'referralDate': '02/24/2025', 'closedDate': '02/25/2025'}]",02/26/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858065,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/12/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}]",,,[],02/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1858064,D1393972,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/20/2025'}]",03/20/2025,Approved w/Conditions,[],02/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858063,,[],03/31/2025,Returned Without Action,[],02/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1858062,D1393970,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/21/2025'}]",02/26/2025,Approved w/Conditions,[],02/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858061,D1393969,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858060,D1393968,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/14/2025,Approved w/Conditions,[],02/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858059,D1393967,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/24/2025,Approved w/Conditions,[],02/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1858058,D1393966,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '02/18/2025', 'closedDate': '02/28/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/26/2025'}]",03/03/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858057,D1393965,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/17/2025'}]",03/19/2025,Approved w/Conditions,[],02/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Re-Export License Application
Z1858056,D1393964,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '02/14/2025', 'closedDate': '02/28/2025'}, {'agency': 'Department of State', 'referralDate': '02/14/2025', 'closedDate': '02/21/2025'}]",03/03/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858055,D1393963,"[{'agency': 'Department of Defense', 'referralDate': '02/13/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of State', 'referralDate': '02/13/2025', 'closedDate': '02/24/2025'}]",02/26/2025,Approved w/Conditions,[],02/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858054,,[],,,[],02/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1858053,D1393961,[],02/18/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858052,,[],,,[],02/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (03/13/2025),Export License Application
Z1858051,,[],03/13/2025,Returned Without Action,[],02/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1858050,D1393958,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/20/2025'}]",03/13/2025,Approved w/Conditions,[],02/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858049,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1858048,D1393956,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858047,D1393955,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858046,D1393954,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/28/2025'}]",03/03/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858045,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1858044,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '04/15/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/26/2025'}]",,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1858043,D1393952,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/28/2025'}]",03/03/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858042,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}]",,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1858041,D1393950,[],02/18/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858040,D1393949,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/25/2025'}]",,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1858039,D1393948,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/18/2025'}]",02/25/2025,Approved w/Conditions,[],02/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1858038,D1393947,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/28/2025'}]",03/03/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858037,D1393946,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/28/2025'}]",02/28/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858036,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1858035,D1393944,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/21/2025'}]",02/21/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858034,D1393943,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/13/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}]",03/31/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858033,,[],,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1858032,D1393942,[],02/18/2025,Approved w/Conditions,[],02/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1858031,,[],,,[],02/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1858030,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}]",,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1858029,,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/08/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/26/2025', 'closedDate': '03/28/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/26/2025', 'closedDate': ''}]",02/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1858028,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}]",,,[],02/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
